Date,im_sku,warehouse_code,Linn_Category,Linn_Title,Channel,Quantity,revenue,for_rev_yhat,for_rev_yhat_lower,for_rev_yhat_upper,for_rev_trend,for_rev_weekly,for_rev_yearly,for_qty_yhat,for_qty_yhat_lower,for_qty_yhat_upper,for_qty_trend,for_qty_weekly,for_qty_yearly,out_of_stock,Company,Region
2024-08-15,3PBR-F6MB-5FT,DE,PUNCH BAG SETS,3PC PUNCH BAG F6 MATTE BLACK-5FT,Amazon,5.0,480.95,349.7426171341844,105.56729200033185,594.4980890214149,345.3143626322524,-7.101324376047963,11.529578877979958,3.5558279632167227,1.0622623978526613,6.255875373197746,3.4817466420096355,-0.0451410000005533,0.1192223212076404,0.0,,
2024-08-15,3PBR-F6MB-5FT,UK,PUNCH BAG SETS,3PC PUNCH BAG F6 MATTE BLACK-5FT,Amazon,1.0,64.99,186.7718619566309,-36.29362742941774,393.0698467634711,269.8324785580748,-28.457193306478224,-54.603423294965694,3.0508352282592552,-0.3245070981929071,6.584512723028107,4.375825696042671,-0.4789494399996328,-0.8460410277837827,0.0,,
2024-08-15,BGR-F6MB-14OZ,DE,BOXING GLOVES,BOXING GLOVES F6 MATTE BLACK-14OZ,Amazon,9.0,324.21000000000004,414.7110961070573,182.3852803467838,667.365274273349,558.9507093579836,28.858326574766565,-173.0979398256929,10.861056709103671,4.548565509499038,16.570969859159135,14.117498237885842,0.7211294999991197,-3.97757102878129,0.0,,
2024-08-15,BGR-F6MB-14OZ,UK,BOXING GLOVES,BOXING GLOVES F6 MATTE BLACK-14OZ,Amazon,11.0,329.89,476.901919602704,206.03938564462428,725.2907675450796,710.6079367849768,-8.122455612047574,-225.58356157022527,15.8742849711387,7.543190751865121,24.69961147327591,23.654864232667883,-0.2735294400015598,-7.507049821527624,0.0,,
2024-08-16,3PBR-F6MB-5FT,DE,PUNCH BAG SETS,3PC PUNCH BAG F6 MATTE BLACK-5FT,Amazon,5.0,491.95,319.83427029638074,92.507690144448,569.1475604015309,345.3924414944403,-36.42652109477847,10.86834989671891,3.217920581389061,0.6469653091162706,5.72324061182097,3.4826488031017853,-0.3760570505176279,0.1113288288049033,0.0,,
2024-08-16,3PBR-F6MB-5FT,UK,PUNCH BAG SETS,3PC PUNCH BAG F6 MATTE BLACK-5FT,Amazon,1.0,64.99,213.12968583827333,3.999515182789791,431.87854446731154,269.5742780296059,2.9941726692321966,-59.4387648605648,3.481291449476502,0.1801345888175844,6.761087259856837,4.373631414797563,0.0346186584817821,-0.9269586238028432,0.0,,
2024-08-16,BGR-F6MB-14OZ,DE,BOXING GLOVES,BOXING GLOVES F6 MATTE BLACK-14OZ,Amazon,7.0,251.93,374.3544651939554,130.4461726785421,608.1502320399715,559.3670831800005,-17.628542354523344,-167.38407563152168,9.832212746362613,3.495999864841378,15.744457980825072,14.129413642414567,-0.4731198454041949,-3.824081050647764,0.0,,
2024-08-16,BGR-F6MB-14OZ,UK,BOXING GLOVES,BOXING GLOVES F6 MATTE BLACK-14OZ,Amazon,15.0,449.85,476.7144695410906,222.3831705710064,720.6090448369216,712.4727502970494,-13.040724643360967,-222.7175561125978,15.881941068077836,7.531108230927757,24.66553060219337,23.71732577278852,-0.4242633804732618,-7.411121324237424,0.0,,
2024-08-17,3PBR-F6MB-5FT,UK,PUNCH BAG SETS,3PC PUNCH BAG F6 MATTE BLACK-5FT,Amazon,2.0,129.98,210.62119089932648,-4.010644547516886,437.0581328467773,269.31607750113704,6.059746065995908,-64.75463266780646,3.4441051679443166,0.1214286803336542,6.888586715079393,4.371437133552456,0.0892519762320746,-1.0165839418402147,0.0,,
2024-08-17,BGR-F6MB-14OZ,DE,BOXING GLOVES,BOXING GLOVES F6 MATTE BLACK-14OZ,Amazon,5.0,179.95000000000002,305.3978802118863,56.72258304372812,544.0202522589439,559.7834570020176,-93.65369339416496,-160.73188339596635,8.17465209288168,1.7188793560602211,14.145104671776036,14.141329046943294,-2.3191871402923683,-3.647489813769246,0.0,,
2024-08-17,BGR-F6MB-14OZ,UK,BOXING GLOVES,BOXING GLOVES F6 MATTE BLACK-14OZ,Amazon,13.0,389.87,433.9799304108827,185.85434872538096,685.3131818989353,714.3375638091217,-61.47815346382904,-218.87947993441,14.438665588898829,5.760822462844149,23.25435013265774,23.779787312909143,-2.058231708047013,-7.282890015963305,0.0,,
2024-08-18,3PBR-F6MB-5FT,DE,PUNCH BAG SETS,3PC PUNCH BAG F6 MATTE BLACK-5FT,Amazon,3.0,293.97,352.28673155884974,109.88836927559956,604.5029663902302,345.5485992188161,-1.8475791293885533,8.585711469422206,3.585082461534318,1.1126061668385023,5.980231168439124,3.4844531252860858,0.0122325943116816,0.0883967419365507,0.0,,
2024-08-18,3PBR-F6MB-5FT,UK,PUNCH BAG SETS,3PC PUNCH BAG F6 MATTE BLACK-5FT,Amazon,3.0,194.97,251.58639310894537,58.93788469468503,463.1289123403244,269.0578769726681,52.96598324527847,-70.4374671090012,4.127643904555786,0.5169704794779683,7.578179383944623,4.36924285230735,0.8713245151539126,-1.112923462905477,0.0,,
2024-08-18,BGR-F6MB-14OZ,DE,BOXING GLOVES,BOXING GLOVES F6 MATTE BLACK-14OZ,Amazon,5.0,179.95000000000002,366.7924582241224,123.27903949856412,617.927307389533,560.1998308240346,-40.14677115421648,-153.26060144569578,9.683089649263994,3.407090711234781,15.430781110041051,14.15324445147202,-1.0193380988535907,-3.450816703354437,0.0,,
2024-08-18,BGR-F6MB-14OZ,UK,BOXING GLOVES,BOXING GLOVES F6 MATTE BLACK-14OZ,Amazon,9.0,269.91,479.0642665162926,223.60660274016053,726.2049229624079,716.2023773211943,-22.985569442407662,-214.152541362494,15.95244773216167,8.185256515958686,24.16680657243154,23.84224885302978,-0.764654806900249,-7.125146313967861,0.0,,
2024-08-19,3PBR-F6MB-5FT,DE,PUNCH BAG SETS,3PC PUNCH BAG F6 MATTE BLACK-5FT,Amazon,5.0,491.95,387.2638574301778,127.52044781302918,650.5462567216325,345.626678081004,34.783944796722466,6.853234552451394,3.8798708276960334,1.3928131978769425,6.246390396855517,3.485355286378236,0.3222525865843025,0.0722629547334961,0.0,,
2024-08-19,3PBR-F6MB-5FT,UK,PUNCH BAG SETS,3PC PUNCH BAG F6 MATTE BLACK-5FT,Amazon,5.0,324.95,190.45919186512023,4.438351848145732,407.3782730657605,268.79967644419924,-1.9773548914771857,-76.36312968760177,3.1674029201279064,-0.1943821247515151,6.613458403238192,4.367048571062242,0.0141465072929664,-1.2137921582273026,0.0,,
2024-08-19,BGR-F6MB-14OZ,DE,BOXING GLOVES,BOXING GLOVES F6 MATTE BLACK-14OZ,Amazon,10.0,369.94,470.43913785077865,234.40608135270185,712.8832835472815,560.6162046460518,54.91999808279832,-145.09706487807142,12.339900711158242,6.033029007587854,18.6203131266159,14.165159856000749,1.4120213954556895,-3.237280540298197,0.0,,
2024-08-19,BGR-F6MB-14OZ,UK,BOXING GLOVES,BOXING GLOVES F6 MATTE BLACK-14OZ,Amazon,14.0,419.86,531.4100636701002,274.44267730951174,797.6398136278365,718.0671908332669,21.97797541760262,-208.6351025807693,17.700383201112018,9.93360033902773,26.05510190513786,23.904710393150417,0.7368553742246324,-6.941182566263029,0.0,,
2024-08-20,3PBR-F6MB-5FT,DE,PUNCH BAG SETS,3PC PUNCH BAG F6 MATTE BLACK-5FT,Amazon,1.0,95.99,385.8689740687772,135.2815309704271,629.2576500692087,345.70475702203487,35.48654028612103,4.67767676062128,3.851428245009784,1.451151857447773,6.482396838672518,3.486257447693144,0.3126746007310146,0.0524961965856252,1.0,,
2024-08-20,3PBR-F6MB-5FT,UK,PUNCH BAG SETS,3PC PUNCH BAG F6 MATTE BLACK-5FT,Amazon,2.0,129.98,173.01997556104797,-26.0390742018382,377.5554552644646,268.5414759157304,-13.12111692382552,-82.40038343085686,2.8355885645629995,-0.4972194190399987,6.151452721424335,4.364854289817136,-0.2123895690913072,-1.3168761561628295,0.0,,
2024-08-20,BGR-F6MB-14OZ,DE,BOXING GLOVES,BOXING GLOVES F6 MATTE BLACK-14OZ,Amazon,12.0,435.43,457.06738955591874,223.1756790260234,675.6080759373368,561.0325784680687,32.40719556145599,-136.37238447360596,11.970413890687333,6.0520941461243165,18.044835325492723,14.177075260529476,0.8035543938380024,-3.010215763680145,0.0,,
2024-08-20,BGR-F6MB-14OZ,UK,BOXING GLOVES,BOXING GLOVES F6 MATTE BLACK-14OZ,Amazon,14.0,420.61,560.1949095784964,316.10892854025167,822.0953515929893,719.9320043453391,42.70063479559126,-202.437729562434,18.65564144948269,10.039627208811591,27.224566847320823,23.967171933271043,1.4231641908692167,-6.734694674657565,0.0,,
2024-08-21,3PBR-F6MB-5FT,UK,PUNCH BAG SETS,3PC PUNCH BAG F6 MATTE BLACK-5FT,Amazon,3.0,194.97,161.40448197834056,-59.567203165965545,370.0496836051255,268.2832753872614,-18.46423685856608,-88.41455655035479,2.624858471053448,-0.7806379982050651,6.07193668941115,4.362660008572028,-0.3180026480672963,-1.4197988894512843,0.0,,
2024-08-21,BGR-F6MB-14OZ,DE,BOXING GLOVES,BOXING GLOVES F6 MATTE BLACK-14OZ,Amazon,13.0,476.56,469.473756512108,242.7022083652024,698.072450954484,561.4489522900858,35.243486683867026,-127.2186824618448,12.290940919758144,6.781498911016098,18.72388209824476,14.188990665058204,0.8749397952566172,-2.7729895405566776,0.0,,
2024-08-21,BGR-F6MB-14OZ,UK,BOXING GLOVES,BOXING GLOVES F6 MATTE BLACK-14OZ,Amazon,17.0,510.58,567.0651450562484,325.4219866940359,827.883936322971,721.7968178574117,40.948292948401054,-195.67996574956445,18.880618632802506,10.569275934263132,27.6493554861171,24.02963347339168,1.3606597703266057,-6.509674610915777,0.0,,
2024-08-22,3PBR-F6MB-5FT,UK,PUNCH BAG SETS,3PC PUNCH BAG F6 MATTE BLACK-5FT,Amazon,2.0,129.98,145.2965939890182,-71.04617201669284,351.6310045618177,268.0250748587925,-28.457193306499686,-94.27128756327468,2.361327449299925,-1.118461416825783,5.56552177944665,4.360465727326922,-0.4789494400000122,-1.5201888380269848,0.0,,
2024-08-22,BGR-F6MB-14OZ,DE,BOXING GLOVES,BOXING GLOVES F6 MATTE BLACK-14OZ,Amazon,13.0,478.37,472.9576817680487,221.67801483336905,705.6282020474138,561.8653261121028,28.85832657481763,-117.76597091887176,12.393113592352188,5.985990158316535,18.20050313633693,14.200906069586928,0.7211295000004434,-2.528921977235183,0.0,,
2024-08-22,BGR-F6MB-14OZ,UK,BOXING GLOVES,BOXING GLOVES F6 MATTE BLACK-14OZ,Amazon,13.0,389.87,527.0522528966088,293.63228798009965,781.239288359528,723.661631369484,-8.122455611962545,-188.48692286091256,17.54826864789925,9.169355521405302,25.767372259827702,24.092095013512303,-0.2735294399987665,-6.270296925614291,0.0,,
2024-08-23,3PBR-F6MB-5FT,UK,PUNCH BAG SETS,3PC PUNCH BAG F6 MATTE BLACK-5FT,Amazon,5.0,324.95,170.92079925480962,-50.33714680379848,372.61150495409447,267.7668743303236,2.99417266926326,-99.84024774477726,2.777143171913427,-1.082364863201134,6.226419762553477,4.358271446081815,0.0346186584822696,-1.6157469326506575,0.0,,
2024-08-23,BGR-F6MB-14OZ,DE,BOXING GLOVES,BOXING GLOVES F6 MATTE BLACK-14OZ,Amazon,21.0,775.69,436.51390573163127,189.3547220276073,672.1084712444333,562.28169993412,-17.62854235460595,-108.13925184788272,11.458490173244977,5.433993562488907,17.51516961116126,14.212821474115657,-0.4731198454062875,-2.2812114554643936,0.0,,
2024-08-23,BGR-F6MB-14OZ,UK,BOXING GLOVES,BOXING GLOVES F6 MATTE BLACK-14OZ,Amazon,10.0,299.9,531.4999337015623,265.67194431351425,788.3623421662651,725.5264448815564,-13.040724643388488,-180.9857865366056,17.709490682338146,9.443371416480304,26.360826639447243,24.15455655363294,-0.4242633804741816,-6.020802490820612,0.0,,
2024-08-24,3PBR-F6MB-5FT,UK,PUNCH BAG SETS,3PC PUNCH BAG F6 MATTE BLACK-5FT,Amazon,1.0,64.99,168.56968251862705,-28.31470394847235,378.27808934873326,267.5086738018547,6.059746066005272,-104.99873734923293,2.7410174509720946,-0.4324503428789973,6.371270169473363,4.356077164836708,0.089251976232288,-1.7043116900969013,0.0,,
2024-08-24,BGR-F6MB-14OZ,DE,BOXING GLOVES,BOXING GLOVES F6 MATTE BLACK-14OZ,Amazon,8.0,296.92,370.5884711597947,129.15784923300106,605.2360958110602,562.698073756137,-93.65369339409143,-98.45590920225082,9.87268282494717,3.768978162342813,15.801437263652767,14.224736878644382,-2.31918714029046,-2.032866913406753,0.0,,
2024-08-24,BGR-F6MB-14OZ,UK,BOXING GLOVES,BOXING GLOVES F6 MATTE BLACK-14OZ,Amazon,19.0,570.56,492.61076889414585,250.9399010719172,755.7497960763621,727.391258393629,-61.47815346376723,-173.30233603571588,16.393403619693817,7.900069896338514,25.21555884153633,24.217018093753573,-2.058231708044944,-5.765382766014813,0.0,,
2024-08-25,3PBR-F6MB-5FT,UK,PUNCH BAG SETS,3PC PUNCH BAG F6 MATTE BLACK-5FT,Amazon,4.0,259.96,210.58140101146023,-4.700261959613827,411.983004941007,267.2504732733858,52.96598324530213,-109.63505550722772,3.4412871871006594,-0.061601350968947,7.104938987518292,4.3538828835916,0.8713245151543445,-1.7839202116452857,0.0,,
2024-08-25,BGR-F6MB-14OZ,DE,BOXING GLOVES,BOXING GLOVES F6 MATTE BLACK-14OZ,Amazon,10.0,372.52,434.1442238780222,186.7239226776074,671.5908724549764,563.114447578154,-40.14677115408954,-88.82345254604225,11.430665542664752,5.141694802016537,18.177398345475552,14.236652283173107,-1.0193380988504366,-1.7866486416579168,0.0,,
2024-08-25,BGR-F6MB-14OZ,UK,BOXING GLOVES,BOXING GLOVES F6 MATTE BLACK-14OZ,Amazon,9.0,269.91,540.7129266038552,277.2389135635868,785.5208479032061,729.2560719057012,-22.985569442309,-165.55757585953702,18.006756996180194,9.34811996985859,26.802190568575256,24.279479633874203,-0.764654806896933,-5.508067830797076,0.0,,
2024-08-26,BGR-F6MB-14OZ,DE,BOXING GLOVES,BOXING GLOVES F6 MATTE BLACK-14OZ,Amazon,13.0,485.87,539.11315943263,306.493752483838,784.9726821865978,563.530821400171,54.91999808278992,-79.33766005033095,14.115570206196608,8.03996434261634,20.28926512082095,14.248567687701836,1.4120213954555692,-1.5450188769607949,0.0,,
2024-08-26,BGR-F6MB-14OZ,UK,BOXING GLOVES,BOXING GLOVES F6 MATTE BLACK-14OZ,Amazon,7.0,209.93,595.2342877982871,318.4959282511081,834.8438597746041,731.1208854177738,21.977975417562384,-157.864573037049,19.82617525842001,10.59699411218648,28.23950391725838,24.34194117399484,0.7368553742232655,-5.2526212897980855,0.0,,
2024-08-27,3PBR-F6MB-5FT,UK,PUNCH BAG SETS,3PC PUNCH BAG F6 MATTE BLACK-5FT,Amazon,3.0,194.97,136.64569328949264,-65.34224434773336,347.4847003773166,266.734072216448,-13.121116923808051,-116.96726200314733,2.227371701905678,-1.2519145573724548,5.933042874904557,4.349494321101387,-0.212389569090871,-1.9097330501048384,0.0,,
2024-08-27,BGR-F6MB-14OZ,DE,BOXING GLOVES,BOXING GLOVES F6 MATTE BLACK-14OZ,Amazon,10.0,370.2000000000001,526.2732353165009,306.35963243506046,768.037371537863,563.9471952221882,32.407195561562986,-70.08115546725033,13.753934326582666,7.52260620244388,19.743716358554472,14.260483092230562,0.8035543938407687,-1.310103159488665,0.0,,
2024-08-27,BGR-F6MB-14OZ,UK,BOXING GLOVES,BOXING GLOVES F6 MATTE BLACK-14OZ,Amazon,17.0,509.83,625.3607467186807,355.55404779007426,864.059990160231,732.9856989298464,42.70063479557164,-150.32558700673735,20.825121975919792,12.390414714769737,29.55957321123909,24.404402714115463,1.423164190868592,-5.002444929064263,0.0,,
2024-08-28,3PBR-F6MB-5FT,UK,PUNCH BAG SETS,3PC PUNCH BAG F6 MATTE BLACK-5FT,Amazon,4.0,259.97,128.49154241934335,-88.72444262577734,329.08217456320125,266.4758716879791,-18.46423685865424,-119.52009240998154,2.075835679255952,-1.4931130259010337,5.50231526691618,4.34730003985628,-0.3180026480687022,-1.9534617125316256,0.0,,
2024-08-28,BGR-F6MB-14OZ,DE,BOXING GLOVES,BOXING GLOVES F6 MATTE BLACK-14OZ,Amazon,13.0,506.87,538.4846157188922,312.9326329560872,777.1420675316174,564.3635690442051,35.24348668387997,-61.12244000919279,14.063675208677406,8.102202627218036,20.205397875652388,14.272398496759289,0.8749397952570879,-1.08366308333897,0.0,,
2024-08-28,BGR-F6MB-14OZ,UK,BOXING GLOVES,BOXING GLOVES F6 MATTE BLACK-14OZ,Amazon,22.0,656.03,632.7692356108556,386.2136618903713,888.4535630661742,734.8505124419187,40.94829294833065,-143.0295697793937,21.06702832828305,12.767268392312353,29.81370792847125,24.4668642542361,1.3606597703242342,-4.760495696277282,0.0,,
2024-08-29,BGR-F6MB-14OZ,DE,BOXING GLOVES,BOXING GLOVES F6 MATTE BLACK-14OZ,Amazon,19.0,704.01,541.1228833442505,288.69907492883056,793.1590879001429,564.7799428662222,28.85832657481617,-52.51538609678792,14.138362677164904,8.248008785248286,19.923902443280333,14.284313901288016,0.721129500000447,-0.8670807241235589,0.0,,
2024-08-29,BGR-F6MB-14OZ,UK,BOXING GLOVES,BOXING GLOVES F6 MATTE BLACK-14OZ,Amazon,15.0,449.85,592.5427676983733,328.8390380787727,860.9953260754295,736.715325953991,-8.122455611989615,-136.05010264362815,19.72657915581849,10.892077579139496,28.276484442545947,24.529325794356733,-0.2735294399996659,-4.529217198538576,0.0,,
2024-08-30,3PBR-F6MB-5FT,UK,PUNCH BAG SETS,3PC PUNCH BAG F6 MATTE BLACK-5FT,Amazon,3.0,194.97,146.76145036805823,-47.61279839065954,345.7986799480732,265.95947063104137,2.994172669294324,-122.19219293227746,2.3784429007005707,-1.43259980653957,5.873123583112078,4.342911477366066,0.0346186584827572,-1.9990872351482525,0.0,,
2024-08-30,BGR-F6MB-14OZ,DE,BOXING GLOVES,BOXING GLOVES F6 MATTE BLACK-14OZ,Amazon,19.0,728.8100000000001,503.2685881910384,263.36631950822283,754.1113451509135,565.1963166882392,-17.628542354688562,-44.299186142512255,13.161754777905925,7.038618413319086,18.95516432777874,14.29622930581674,-0.4731198454083803,-0.6613546825024368,0.0,,
2024-08-30,BGR-F6MB-14OZ,UK,BOXING GLOVES,BOXING GLOVES F6 MATTE BLACK-14OZ,Amazon,22.0,660.53,596.0955923912716,335.5620670507457,866.3114520066356,738.5801394660637,-13.040724643416011,-129.44382243137608,19.857036481269645,11.928458275271204,28.207329997347824,24.59178733447736,-0.4242633804751018,-4.310487472732615,0.0,,
2024-08-31,3PBR-F6MB-5FT,DE,PUNCH BAG SETS,3PC PUNCH BAG F6 MATTE BLACK-5FT,Amazon,5.0,417.02,269.14678944706594,18.579263388947044,517.3937270345239,346.56362537337463,-35.53544776952963,-41.88138815677904,2.774487379644568,0.3646004777676165,5.356294397802945,3.49618122215713,-0.3548248705437402,-0.3668689719688222,0.0,,
2024-08-31,3PBR-F6MB-5FT,UK,PUNCH BAG SETS,3PC PUNCH BAG F6 MATTE BLACK-5FT,Amazon,1.0,64.99,149.46774964781818,-37.251537337802674,375.6402833978329,265.70127010257244,6.059746066040372,-122.29326652079465,2.4292153591248,-1.1130213944205314,5.944429590652545,4.340717196120959,0.089251976232836,-2.000753813228995,0.0,,
2024-08-31,BGR-F6MB-14OZ,DE,BOXING GLOVES,BOXING GLOVES F6 MATTE BLACK-14OZ,Amazon,23.0,855.97,435.4602608117401,186.6281346193143,674.1379144855929,565.6126905102564,-93.65369339415476,-36.49873630436151,11.521850222012324,5.669427423653518,17.613674850291876,14.308144710345468,-2.319187140292072,-0.4671073480410722,0.0,,
2024-08-31,BGR-F6MB-14OZ,UK,BOXING GLOVES,BOXING GLOVES F6 MATTE BLACK-14OZ,Amazon,16.0,480.59,555.7174238303828,298.5209232136208,806.7155292006738,740.4449529781359,-61.47815346381409,-123.24937568393906,18.49043286902553,9.675785349176792,26.72020203549681,24.654248874598,-2.05823170804652,-4.105584297525947,0.0,,
2024-09-01,3PBR-F6MB-5FT,DE,PUNCH BAG SETS,3PC PUNCH BAG F6 MATTE BLACK-5FT,Amazon,3.0,310.97,298.3583136401272,46.158791401789664,544.9836872279568,346.6417043144056,-1.8475791293302355,-46.43581154494818,3.099757472752579,0.5899428442541378,5.761375998550106,3.4970833834720376,0.0122325943122484,-0.4095585050317069,0.0,,
2024-09-01,3PBR-F6MB-5FT,UK,PUNCH BAG SETS,3PC PUNCH BAG F6 MATTE BLACK-5FT,Amazon,1.0,64.99,196.8137457628781,-0.1127138872399708,420.4514809274294,265.4430695741036,52.965983245286615,-121.59530705651204,3.2210268658659027,-0.2330311590908819,6.810727005743442,4.338522914875852,0.8713245151541161,-1.988820564164065,0.0,,
2024-09-01,BGR-F6MB-14OZ,DE,BOXING GLOVES,BOXING GLOVES F6 MATTE BLACK-14OZ,Amazon,13.0,477.77,496.75687032277153,243.9499149988793,733.6669899648755,566.0290643322734,-40.14677115402824,-29.125422855473605,13.01611934262148,6.840289364668659,18.75098398494414,14.320060114874195,-1.0193380988488845,-0.284602673403831,0.0,,
2024-09-01,BGR-F6MB-14OZ,UK,BOXING GLOVES,BOXING GLOVES F6 MATTE BLACK-14OZ,Amazon,14.0,419.86,601.8372736591164,341.13520723180704,866.2205890465304,742.3097664902085,-22.98556944229445,-117.4869233887977,20.03688681047804,11.4570623055102,28.856413513915665,24.71671041471862,-0.7646548068964474,-3.915168797344135,0.0,,
2024-09-02,3PBR-F6MB-5FT,DE,PUNCH BAG SETS,3PC PUNCH BAG F6 MATTE BLACK-5FT,Amazon,4.0,423.96,330.8398501908004,74.17015763411763,578.8025457699069,346.7197832554365,34.783944796778215,-50.66387786141427,3.370437569701978,1.0890534688626816,5.798127387494481,3.4979855447869457,0.322252586584731,-0.449800561669699,0.0,,
2024-09-02,3PBR-F6MB-5FT,UK,PUNCH BAG SETS,3PC PUNCH BAG F6 MATTE BLACK-5FT,Amazon,1.0,64.99,143.06457674254204,-74.50483333448523,335.7827158648036,265.18486905067766,-1.9773548916618835,-120.14293741647371,2.386344711527819,-0.93783660964657,5.873207916744629,4.336328633056157,0.0141465072899562,-1.9641304288182937,0.0,,
2024-09-02,BGR-F6MB-14OZ,DE,BOXING GLOVES,BOXING GLOVES F6 MATTE BLACK-14OZ,Amazon,26.0,954.04,599.1871684203146,356.70731875874213,825.3043743428152,566.4454381542904,54.91999808278154,-22.178267816757348,15.630223451442484,9.283700532082474,21.683482643737413,14.33197551940292,1.4120213954554484,-0.1137734634158847,0.0,,
2024-09-02,BGR-F6MB-14OZ,UK,BOXING GLOVES,BOXING GLOVES F6 MATTE BLACK-14OZ,Amazon,24.0,720.51,653.9943526618911,398.9659371051819,905.685409718786,744.1745800022808,21.97797541752216,-112.15820275791188,21.77673977654541,13.449995155335358,30.284677259875323,24.779171954839256,0.7368553742218988,-3.739287552515747,0.0,,
2024-09-03,3PBR-F6MB-5FT,DE,PUNCH BAG SETS,3PC PUNCH BAG F6 MATTE BLACK-5FT,Amazon,3.0,282.97,327.7993656911452,71.69861185125818,576.9415654382975,346.7978621964673,35.48654028617125,-54.48503679149335,3.324675652861157,0.7016081411982906,6.031438225786726,3.4988877061018537,0.3126746007314091,-0.4868866539721056,0.0,,
2024-09-03,3PBR-F6MB-5FT,UK,PUNCH BAG SETS,3PC PUNCH BAG F6 MATTE BLACK-5FT,Amazon,5.0,324.95,133.80520455094634,-71.11655591901409,337.1343247899416,264.9266685272517,-13.121116923842877,-118.00034705246247,2.193873025003948,-1.3747889243835818,5.674880984721531,4.334134351236462,-0.2123895690914641,-1.9278717571410504,0.0,,
2024-09-03,BGR-F6MB-14OZ,DE,BOXING GLOVES,BOXING GLOVES F6 MATTE BLACK-14OZ,Amazon,21.0,774.83,583.6236264483974,335.97863038857645,831.2887609386748,566.8618119763074,32.40719556153251,-15.645381089442456,15.193188383118406,9.176229532408998,21.44802092459633,14.343890923931648,0.8035543938400358,0.0457430653467223,0.0,,
2024-09-03,BGR-F6MB-14OZ,UK,BOXING GLOVES,BOXING GLOVES F6 MATTE BLACK-14OZ,Amazon,13.0,389.87,681.4928920462676,448.2869025242199,952.5278147598632,746.0393935143534,42.70063479555065,-107.24713626363652,22.687404794006035,14.187407651663175,31.24192312342899,24.841633494959883,1.423164190867875,-3.577392891821724,0.0,,
2024-09-04,3PBR-F6MB-5FT,UK,PUNCH BAG SETS,3PC PUNCH BAG F6 MATTE BLACK-5FT,Amazon,1.0,64.99,130.95488996795987,-74.88914112872214,341.9349707628307,264.6684680038258,-18.464236858508432,-115.24934117735752,2.1323963406991235,-1.2138749500246937,5.780313945672065,4.331940069416767,-0.3180026480663905,-1.8815410806512527,0.0,,
2024-09-04,BGR-F6MB-14OZ,DE,BOXING GLOVES,BOXING GLOVES F6 MATTE BLACK-14OZ,Amazon,19.0,681.9100000000001,593.0160137291988,353.2021613564706,806.1570586296216,567.2781857983246,35.24348668388039,-9.505658753006166,15.425309028159836,9.26694784220138,21.72754450677903,14.355806328460377,0.8749397952568484,0.1945629044426125,0.0,,
2024-09-04,BGR-F6MB-14OZ,UK,BOXING GLOVES,BOXING GLOVES F6 MATTE BLACK-14OZ,Amazon,22.0,659.78,686.1315376592479,421.672171235826,928.9130525018682,747.904207026426,40.94829294839412,-102.72096231557228,22.83637428573878,14.296278066458614,31.377175741943898,24.90409503508052,1.3606597703263923,-3.428380519668127,0.0,,
2024-09-05,3PBR-F6MB-5FT,DE,PUNCH BAG SETS,3PC PUNCH BAG F6 MATTE BLACK-5FT,Amazon,3.0,282.97,279.2165099878294,38.68036705219148,531.5607888208646,346.9540200785291,-7.101324376002242,-60.63618571469746,2.9063818085034967,0.4645823018369968,5.524663202280067,3.500692028731669,-0.0451410000000332,-0.5491692202281389,0.0,,
2024-09-05,3PBR-F6MB-5FT,UK,PUNCH BAG SETS,3PC PUNCH BAG F6 MATTE BLACK-5FT,Amazon,3.0,194.97,123.9661788320065,-75.14271967516255,332.2494569410637,264.41026748039985,-28.45719330654553,-111.9868953418478,2.023899472605305,-1.4548009219568,5.549270301079804,4.329745787597072,-0.4789494400007145,-1.8268968749910524,0.0,,
2024-09-05,BGR-F6MB-14OZ,DE,BOXING GLOVES,BOXING GLOVES F6 MATTE BLACK-14OZ,Amazon,15.0,576.15,592.8222245410881,345.4908496284229,835.9689077530583,567.6945596203416,28.85832657481472,-3.730661654068237,15.422358893118572,9.81210728249406,21.38516941531821,14.367721732989102,0.7211295000004506,0.3335076601290193,0.0,,
2024-09-05,BGR-F6MB-14OZ,UK,BOXING GLOVES,BOXING GLOVES F6 MATTE BLACK-14OZ,Amazon,16.0,479.84,643.1147179122491,408.3633201461728,902.7518203710238,749.7690205384982,-8.122455612016685,-98.53184701423235,21.40238399989891,12.660071587321546,29.54149252559043,24.96655657520116,-0.2735294400005651,-3.290643135301679,0.0,,
2024-09-06,3PBR-F6MB-5FT,DE,PUNCH BAG SETS,3PC PUNCH BAG F6 MATTE BLACK-5FT,Amazon,7.0,650.93,247.74305808909745,-17.664441463953814,482.67580655410734,347.03209901956,-36.4265210948249,-62.86251983563769,2.552124645592979,-0.0546960266442845,4.954427805705247,3.501594190046577,-0.3760570505181424,-0.5734124939354556,0.0,,
2024-09-06,3PBR-F6MB-5FT,UK,PUNCH BAG SETS,3PC PUNCH BAG F6 MATTE BLACK-5FT,Amazon,6.0,389.94,158.82395330451914,-51.98071074942739,368.5514793023283,264.15206695697395,2.99417266926301,-108.32228632171784,2.5962644884572708,-0.9836150267462882,6.1295725388746245,4.327551505777377,0.0346186584822832,-1.7659056758023897,0.0,,
